time,open,high,low,close,vol
 2015/06/12,860.07,895.16,859.83,880.75,25314496
 2015/06/15,880.63,880.63,857.1,859.51,23146584
 2015/06/16,847.62,875.52,835.55,843.03,24575820
 2015/06/17,840.04,876,826.31,872.81,23784216
 2015/06/18,867.6,877.28,835.72,835.91,23052328
 2015/06/19,823.94,833.29,770.59,771.68,18513888
 2015/06/23,768.11,797.26,728.31,796.44,17531164
 2015/06/24,803.05,844.34,797.55,840.56,25051210
 2015/06/25,839.34,848.32,790.69,801.58,24676754
 2015/06/26,774.05,786.55,725.36,730.66,19549190
 2015/06/29,749.65,753,667.05,715.9,25057598
 2015/06/30,709.25,751.07,669.44,749.37,22854174
 2015/07/01,735.33,752.03,696.74,698.05,19543360
 2015/07/02,695.86,700.4,637.44,645.03,17555630
 2015/07/03,626.33,645.11,586.65,588.65,17242600
 2015/07/06,638.63,638.63,571.47,585.02,23598940
 2015/07/07,564.99,591.25,548.98,591.06,21930994
 2015/07/08,549.3,572.43,540,553.47,19224856
 2015/07/09,539.62,599.12,529.87,599.12,16232909
 2015/07/10,599.28,647.95,596.55,638.93,16212841
 2015/07/13,642.93,674.06,632.87,665.41,21889720
 2015/07/14,656.9,666.53,626.75,631.1,20070248
 2015/07/15,623.7,630.33,589.43,600.02,18008976
 2015/07/16,594.92,623.68,584.71,607.11,16416307
 2015/07/17,609.63,639.87,608.16,632.98,16497765
 2015/07/20,631.41,644.2,621.56,631.15,19886962
 2015/07/21,621.31,645.25,616.95,634.6,18726286
 2015/07/22,631.54,646.59,615.54,640.69,19891888
 2015/07/23,638.13,658.69,633.72,655.25,22333976
 2015/07/24,654.72,686.81,649.94,655.71,29601992
 2015/07/27,636.97,649.25,597.65,598.22,19767884
 2015/07/28,574.85,592.44,552.69,578.85,19748304
 2015/07/29,589.58,602.73,576.77,601.93,13536126
 2015/07/30,596.98,609.46,579.36,582.05,14163963
 2015/07/31,575.76,585.95,569.25,580.04,10378168
 2015/08/03,576.24,597.15,569.22,596.98,11756136
 2015/08/04,595.7,616.67,589.89,616.47,12986909
 2015/08/05,614.54,626.67,603.62,607.14,12958933
 2015/08/06,596.45,620.26,594.16,609,11241344
 2015/08/07,611.41,623.99,609.64,621.23,13772862
 2015/08/10,635.04,664.69,631.01,661.27,20170884
 2015/08/11,665.49,679.37,656.2,668.27,21097812
 2015/08/12,658.94,705.56,655.16,687.14,18804184
 2015/08/13,678.57,691.1,665.21,689.04,16586616
 2015/08/14,693.05,702.8,679.22,688.16,19602620
 2015/08/17,681.5,692.85,667.95,689.29,18093298
 2015/08/18,688.1,688.1,627.51,628.48,20009964
 2015/08/19,606.65,639.77,586.65,633.65,16791294
 2015/08/20,622.96,632.62,605.85,606.02,13903088
 2015/08/21,594.29,604.63,577.23,582.28,12542046
 2015/08/24,556.82,561.57,526.67,526.67,9151673
 2015/08/25,482.72,494.15,476.63,476.63,9322681
 2015/08/26,474.1,493.4,444.79,458.9,15613785
 2015/08/27,469.56,480.18,450.01,479.86,11977592
 2015/08/28,487.62,511.09,484.9,510.95,14195675
 2015/08/31,508.21,509.17,483.41,508.66,12932429
 2015/09/01,497.49,512.79,479.11,511.25,13319870
 2015/09/02,487.4,513.24,482.65,505.82,12405157
 2015/09/07,502.3,517.4,487.34,490.38,10446437
 2015/09/08,486.3,502.06,472.28,499.55,8422485
 2015/09/09,501.31,516.31,499.38,514.6,11960948
 2015/09/10,505.67,521.81,502.08,509.46,9632478
 2015/09/11,506.15,512.26,497.27,504.23,6455862
 2015/09/14,509.1,510.85,476.15,487.84,10644430
 2015/09/15,473.82,488.33,457.44,464.41,9030599
 2015/09/16,464.87,502.76,461.09,494.73,9577189
 2015/09/17,490.11,502.74,479.62,479.74,11132476
 2015/09/18,480.96,486.31,476.98,482.98,6808648
 2015/09/21,478.22,494.74,475.84,492.48,8661145
 2015/09/22,494.31,506.85,491.38,500.17,11225109
 2015/09/23,491.24,492.94,478.93,480.96,9502495
 2015/09/24,483.06,492.03,482.16,488.67,8876472
 2015/09/25,486.58,488.86,471.1,479.73,9579926
 2015/09/28,479.26,481.28,470.97,479.72,5905209
 2015/09/29,471.12,472.49,460.45,461.88,6273691
 2015/09/30,465.05,468.03,463.35,463.91,4610563
 2015/10/08,485.38,485.98,479.95,481.68,8521637
 2015/10/09,482.25,491.6,478.72,490.85,9789881
 2015/10/12,493.89,513.08,491.58,510.48,15406974
 2015/10/13,504.93,509.04,501.95,507.41,11051045
 2015/10/14,504.91,516.79,504.33,505.07,12869240
 2015/10/15,504.89,518.08,504.49,518.08,14529379
 2015/10/16,521.62,527.12,515.47,526.73,17116564
 2015/10/19,526.62,530.31,520.02,524.97,17188880
 2015/10/20,525.07,528.03,516.89,527.96,14788946
 2015/10/21,526.27,529.94,492.24,499.76,18303630
 2015/10/22,496.57,511.4,491.2,510.34,13731217
 2015/10/23,510.03,518.88,506.57,516.82,15208179
 2015/10/26,523.73,524.56,515.33,519.58,12846769
 2015/10/27,516.4,516.41,496.6,512.69,11235754
 2015/10/28,509.29,513.52,502.69,504.89,10662015
 2015/10/29,506.42,511.58,504.94,507.11,8464642
 2015/10/30,505.53,505.53,495.17,499.06,7998703
 2015/11/02,492.45,498.96,488.88,489.1,7438119
 2015/11/03,490.32,493.74,487.17,489.56,5952073
 2015/11/04,491.2,511.33,491.2,511.22,11453207
 2015/11/05,510.86,537.63,508.89,525.89,19600596
 2015/11/06,523.85,533.18,521.52,532.95,15392898
 2015/11/09,528.33,548,527.81,541.76,18465172
 2015/11/10,535.76,551.71,533.41,548.55,17646564
 2015/11/11,547.8,553.08,542.21,547.36,12976544
 2015/11/12,547.96,551.13,538.44,542.99,13214527
 2015/11/13,537.2,540,528.46,529.82,11299375
 2015/11/16,521.84,533.74,520.59,533.74,8193464
 2015/11/17,534.87,548.54,534.1,535.21,14586721
 2015/11/18,534.04,538.28,528.03,529.5,9109016
 2015/11/19,530.05,535.17,526.54,535.12,7495702
 2015/11/20,535.38,537.88,531.61,535.1,9739995
 2015/11/23,534.98,538,527.07,528.64,10026424
 2015/11/24,527.99,528.02,518.65,526.17,7317707
 2015/11/25,524.49,530.36,524.13,530.36,7829320
 2015/11/26,531.7,544.19,531.7,537.25,13345076
 2015/11/27,535.32,536.57,499.57,500.97,13171566
 2015/11/30,501.55,506.2,482.33,500,9679430
 2015/12/01,500.62,505.68,496.52,503.84,7746726
 2015/12/02,503.43,514.33,499.32,514.26,9011450
 2015/12/03,512.94,522.03,510.98,519.24,8354806
 2015/12/04,517.74,521.09,509.03,511.86,8646513
 2015/12/07,511.46,512.71,507.05,510.35,6207189
 2015/12/08,506.12,506.29,493.37,493.58,6927829
 2015/12/09,492.79,498.15,492.02,494.42,5000857
 2015/12/10,494.03,501.19,492.4,492.4,5151986
 2015/12/11,491.5,494.53,483.9,491.1,5463517
 2015/12/14,487.79,507.11,486.13,507.1,8541664
 2015/12/15,504.96,507.03,498.43,500.2,6324413
 2015/12/16,502.18,507.86,500.45,502.68,5863994
 2015/12/17,504.43,513.74,504.23,512.04,8382777
 2015/12/18,510.44,513.05,507.62,512.43,9175475
 2015/12/21,511.58,524.38,510.53,522.4,10626432
 2015/12/22,522.33,527.59,521.21,523.95,9227838
 2015/12/23,523.18,526.03,517.39,517.99,9783599
 2015/12/24,517.4,519.45,506.56,511.16,7505277
 2015/12/25,510.73,513.93,508.09,513.93,6082708
 2015/12/28,514.13,515.28,498.72,498.79,8068379
 2015/12/29,497.85,506.53,496.64,506.29,7096157
 2015/12/30,506.68,508.04,503.89,507.81,6131320
 2015/12/31,506.83,511.45,503.22,503.4,5979202
 2016/01/04,502.67,503.67,467.37,467.87,6776791
 2016/01/05,457.92,474.72,454.04,472.07,8843751
 2016/01/06,472.83,516.94,471.26,516.83,17218652
 2016/01/07,510.4,512.71,473.22,474.11,8457293
 2016/01/08,489.57,518.33,480.07,516.54,20813712
 2016/01/11,511.09,515.14,481.77,485.09,25509012
 2016/01/12,478.9,484.24,459.55,477.4,16576157
 2016/01/13,476.79,496.49,470.32,470.61,16190381
 2016/01/14,469.02,490.29,448.07,483.43,16430537
 2016/01/15,476.55,479.73,453.43,458.82,15520560
 2016/01/18,449.2,457.28,441.49,449.77,10819529
 2016/01/19,449.9,463.43,448.56,462.27,11925359
 2016/01/20,458.77,459.81,448.18,452.82,11061116
 2016/01/21,447.73,464.56,443.78,444.08,11710942
 2016/01/22,453.92,466.37,450.83,459.68,11811802
 2016/01/25,468.63,481.92,465.57,472.87,14974356
 2016/01/26,464.51,467.73,438.36,439.36,11428618
 2016/01/27,442.54,453.27,432.79,450.09,13843824
 2016/01/28,444.33,455.71,434.69,435.63,10420982
 2016/01/29,435.15,447.64,429.88,444.07,9345356
 2016/02/01,442.11,444.25,418.99,425.62,10319462
 2016/02/02,424.73,432.79,424.25,432.05,7632527
 2016/02/03,426.69,426.69,417.17,423.92,7597803
 2016/02/04,427.79,432.05,426.05,429.1,7348317
 2016/02/05,429.42,431.87,427.35,427.71,5805932
 2016/02/15,415.79,430.23,414.62,427.16,6525305
 2016/02/16,428.81,444.75,428.8,441.98,10893945
 2016/02/17,439.99,449.96,438.91,447.06,11722710
 2016/02/18,448.91,461.64,447.31,448.19,12638202
 2016/02/19,445.67,450.41,443.91,446.62,8595442
 2016/02/22,451.32,474.74,449.44,463.72,17567796
 2016/02/23,461.81,471.26,459.81,471.1,15646058
 2016/02/24,468.02,477.38,466.48,474.7,13719584
 2016/02/25,472.59,473.14,438.47,440.95,15235782
 2016/02/26,446.38,463.81,439.27,459.56,14471041
 2016/02/29,456.61,474.12,437.22,459.61,15588314
 2016/03/01,457.64,473.54,453.1,468.17,13871364
 2016/03/02,464.23,493.19,463.25,493.02,17414970
 2016/03/03,490.63,500.08,484.62,489.43,16159758
 2016/03/04,488.57,494.62,474.81,489.04,16417280
 2016/03/07,498.16,499.65,485.56,496.84,14806168
 2016/03/08,505.01,506.71,480.79,491.21,16174341
 2016/03/09,471.06,473.58,461.11,468.62,11619698
 2016/03/10,468.98,470.06,455.2,455.27,7605160
 2016/03/11,452.76,462.02,451.29,459.7,6670116
 2016/03/14,463.08,475.09,460.85,468.29,9215035
 2016/03/15,465.2,466.44,458.09,461.71,6877563
 2016/03/16,462.38,466.47,459.77,462.11,5977769
 2016/03/17,465.63,472.07,462.84,469.89,8190591
 2016/03/18,473.02,480.45,470.2,477.57,10863689
 2016/03/21,480.11,485.12,476.32,485.01,11357277
 2016/03/22,481.29,481.4,476.64,478.09,7832267
 2016/03/23,477.04,482.57,475.38,479.19,6725936
 2016/03/24,475.16,475.16,465.64,465.87,8896734
 2016/03/25,465.5,468.36,464.46,468.18,5185877
 2016/03/28,468.54,471.46,463.76,464.38,6217726
 2016/03/29,464.58,464.7,457.96,459.9,6984805
 2016/03/30,462.74,470.43,462.5,470.27,6613220
 2016/03/31,471.34,473.72,465.8,470.24,7552471
 2016/04/01,469.92,477.16,469.47,475.83,10363869
 2016/04/05,474.87,483.32,473.89,481.69,10806411
 2016/04/06,481.23,482.13,475.16,478.51,7728534
 2016/04/07,479.88,482.12,474.02,475.4,8398089
 2016/04/08,471.51,477.77,470.2,475.1,7780540
 2016/04/11,478.55,493,478.55,486.23,11896396
 2016/04/12,486.64,497.94,482.29,497.78,10159704
 2016/04/13,508.98,527.86,508.96,514.18,23707660
 2016/04/14,513.17,515.1,507.04,511.65,13110642
 2016/04/15,512.88,516.3,505.69,508.12,11924628
 2016/04/18,503.15,508.45,494.22,507.28,12355708
 2016/04/19,509.06,511.67,498.99,503.15,9902686
 2016/04/20,507.19,509.63,477.09,490.65,13290520
 2016/04/21,490.79,504.91,488.64,496.35,14626768
 2016/04/22,487.95,496.39,485.14,493.34,9500712
 2016/04/25,490.6,500.1,487.81,500.1,9953291
 2016/04/26,500.5,501.56,491.61,498.36,8835372
 2016/04/27,497.59,497.78,485.27,486.99,8550325
 2016/04/28,486.37,490.43,479.64,489.26,9459613
 2016/04/29,486.68,494.9,486.19,493.02,6095223
 2016/05/03,491.91,495.35,487.38,494.64,7889099
 2016/05/04,491.07,491.61,484.43,487.56,7154720
 2016/05/05,486.91,489.41,482.44,488.67,7723169
 2016/05/06,487.07,487.85,468.97,469.09,10137112
 2016/05/09,466.61,467.15,442.7,443.79,8849414
 2016/05/10,441.01,445.12,440.78,442.12,6487592
 2016/05/11,445.49,446.33,439.43,442.98,5306272
 2016/05/12,439.16,444.06,433.72,443.28,5406068
 2016/05/13,440.81,444.82,439.97,441.77,4791678
 2016/05/16,440.6,443.55,436.84,443.48,4168394
 2016/05/17,445,451.39,442.51,444.75,7031527
 2016/05/18,440.76,441.92,431.8,436.49,6003406
 2016/05/19,437,440.43,434.27,435.01,4246035
 2016/05/20,432.53,437.36,430.64,437.22,3293724
 2016/05/23,437.42,440.42,436.98,439.47,3715855
 2016/05/24,439.47,439.48,431.14,435.41,3759918
 2016/05/25,436.41,439.89,434.97,437.68,4841722
 2016/05/26,439.34,441.41,433.99,441.29,5573898
 2016/05/27,439.85,441.73,437.52,439.5,4105576
 2016/05/30,438.1,439.49,434.99,436.2,3043234
 2016/05/31,436.56,449.81,436.56,449.61,6924634
 2016/06/01,448.69,453.87,448.25,450.45,5969573
 2016/06/02,450.71,453.72,449.19,452.74,5739539
 2016/06/03,452.22,452.63,447.44,450.77,5892548
 2016/06/06,449.94,450.63,446.1,447.06,4083814
 2016/06/07,447.84,448.37,446.05,447.52,3769854
 2016/06/08,447.09,448.21,444.74,447.12,5184621
 2016/06/13,442.29,442.29,428.44,428.63,6215371
 2016/06/14,428.17,429.92,425.19,427.46,3915497
 2016/06/15,423.79,435,423.04,434,4875823
 2016/06/16,432.68,433.58,429,430.08,4641330
 2016/06/17,431.13,445.68,430.89,441.52,8483322
 2016/06/20,439.15,440.38,436.22,438.32,5846791
 2016/06/21,440.51,443.85,436.06,437.68,6009210
 2016/06/22,437.59,452.84,437.48,452.64,8829905
 2016/06/23,451.82,460.7,449.71,455.72,7936442
 2016/06/24,453.55,454.92,438.1,448.48,7496564
 2016/06/27,446.01,467.64,445.88,464.67,8689624
 2016/06/28,461.43,465.28,459.52,464.94,6268824
 2016/06/29,466.33,470.21,461.8,464.12,5848277
 2016/06/30,464.39,465.78,460.84,461.92,4026280
 2016/07/01,462.35,469.95,462.35,464.94,4769314
 2016/07/04,465.49,487.07,464.59,484.62,10316795
 2016/07/05,483.72,492.49,483.18,484.41,9329756
 2016/07/06,482.69,488.28,478.42,486.92,7340565
 2016/07/07,486.65,494.82,485.15,488.45,9118256
 2016/07/08,486.56,486.56,479.85,481.93,5957741
 2016/07/11,482.98,499.92,482.9,493.92,10923855
 2016/07/12,494.59,528.22,494.55,517.63,16984792
 2016/07/13,516.46,516.84,508.05,515.49,9735449
 2016/07/14,514.18,514.43,507.06,510.1,6722412
 2016/07/15,512.49,522.62,509.92,513.09,8161116
 2016/07/18,510.85,510.85,501.23,504.36,7074731
 2016/07/19,503.03,506.5,499.54,505.39,5107477
 2016/07/20,505.26,511.29,502.1,502.3,5414717
 2016/07/21,503.75,507.97,499.8,503.03,6359385
 2016/07/22,507.95,507.95,497.68,499.92,5950216
 2016/07/25,500.34,501.06,495.66,498.49,4783620
 2016/07/26,498.92,507.5,498.84,507.29,6869881
 2016/07/27,508.21,511.05,483.51,491.93,8691692
 2016/07/28,490.19,497.75,488.59,494.48,5410985
 2016/07/29,493.56,498.37,491.02,491.91,6367234
 2016/08/01,492.17,497.18,488.97,496.96,6280479
 2016/08/02,497.55,500.91,494.44,500.91,4318131
 2016/08/03,498.36,502.68,496.81,499.42,5572772
 2016/08/04,499.37,501.47,495.5,498.39,5656612
 2016/08/05,498.82,499.53,495.55,497.52,5808612
 2016/08/08,500.38,521.89,500.38,520.68,14147519
 2016/08/09,518.91,521.65,515.18,520.02,10973823
 2016/08/10,520.19,537.37,518.81,521.92,14902669
 2016/08/11,519.92,521.11,511.91,513.34,9530074
 2016/08/12,512.13,519.93,510.37,519.12,7184550
 2016/08/15,519.11,530.51,517.31,526.77,11110626
 2016/08/16,527.04,539.02,526.94,530.68,14169518
 2016/08/17,531.08,531.4,524.62,528.17,9181794
 2016/08/18,526.68,537.58,519.41,521.32,12332783
 2016/08/19,520.1,521.15,512.23,517.55,8335960
 2016/08/22,516.85,519.49,513.56,514.86,7159115
 2016/08/23,513.42,515.63,510.23,512.97,5793268
 2016/08/24,513.63,514.49,509.73,511.06,4208442
 2016/08/25,508.46,514.04,505.16,510.34,6531866
 2016/08/26,511.02,512.28,508.94,509.69,4466341
 2016/08/29,508.76,511.03,508.22,510.73,3925981
 2016/08/30,511.16,514.85,511.16,513.36,4835530
 2016/08/31,513.76,516.08,512.2,515.52,5376536
 2016/09/01,514.52,514.52,507.41,507.6,6384245
 2016/09/02,506.58,511.27,506.58,510.1,5208309
 2016/09/05,512.68,523.84,512.67,517.5,8186549
 2016/09/06,517.56,522.6,515.54,520.68,6872530
 2016/09/07,518.86,519.11,513.25,514.19,7695734
 2016/09/08,512.85,520.17,511.7,520.15,6963451
 2016/09/09,519.93,524.59,516.38,516.38,7549970
 2016/09/12,507.83,508.01,498.28,502.58,8181174
 2016/09/13,503.63,505.07,499.03,502.61,6075796
 2016/09/14,499.2,500.64,496.91,497.94,4861387
 2016/09/19,499.14,503.62,499.14,503.62,4884162
 2016/09/20,503.67,509.79,502.73,508.59,6792849
 2016/09/21,507.57,509.49,505.76,507.77,4711330
 2016/09/22,510.88,516.38,510.08,511.94,6508083
 2016/09/23,512.45,514.24,511.5,512.45,5449686
 2016/09/26,512.3,517.93,506.59,506.76,7135254
 2016/09/27,505.56,507.64,500.73,507.4,5429311
 2016/09/28,508.28,509.82,505.14,506.13,4355862
 2016/09/29,511.66,520.09,511.66,516.23,7892950
 2016/09/30,514.49,519.23,513.48,519.14,6148451
 2016/10/10,527.5,530.03,522.13,525.15,8538192
 2016/10/11,527.08,531.22,525.75,531.08,8229324
 2016/10/12,528.41,529.82,525.28,529.52,6902149
 2016/10/13,531.05,535.31,527.15,528.48,8178831
 2016/10/14,528.1,529.85,522.23,529.85,6566261
 2016/10/17,531.93,537.22,528.46,529.22,10325522
 2016/10/18,527.68,537.74,526.6,537.74,7747077
 2016/10/19,544.53,549.3,538.42,540.23,11076164
 2016/10/20,541.6,542.35,536.19,538.68,6848300
 2016/10/21,538.32,544.11,535.65,539.63,6540554
 2016/10/24,542.82,576.24,542.82,572.7,18921424
 2016/10/25,575.1,592.16,569.74,586.23,20219404
 2016/10/26,580.49,580.49,570.83,572.23,14453628
 2016/10/27,570.78,577.89,560.32,566.16,13738901
 2016/10/28,563.53,570.51,562.13,566.99,10728830
 2016/10/31,565.88,567.51,560.92,566.3,8535680
 2016/11/01,565.38,572.63,561.93,568.67,9048493
 2016/11/02,569.41,576.46,558.17,559.4,12994820
 2016/11/03,557.87,564.44,551.47,563.97,12062690
 2016/11/04,565.63,578.79,565.3,571.28,13680269
 2016/11/07,575.83,600.66,575.83,591.04,18062132
 2016/11/08,590.91,590.91,575.86,577.8,14244100
 2016/11/09,579.11,587.14,565.01,581.22,13602773
 2016/11/10,585.94,590.31,579.41,584.29,11643333
 2016/11/11,583.47,604.33,579.16,596.1,17680308
 2016/11/14,588.44,619.51,588.39,607.56,23502624
 2016/11/15,606.06,612.01,590.16,593.08,15856535
 2016/11/16,592.48,592.78,584.87,591.11,11510412
 2016/11/17,587.64,596.11,583.26,593.4,9593364
 2016/11/18,591.53,591.53,579.69,581.56,8819493
 2016/11/21,579.75,588.34,579.62,581.1,8313245
 2016/11/22,586.51,600.71,586.51,598.87,13470249
 2016/11/23,599.81,599.82,585.78,587.23,10261327
 2016/11/24,599.66,603.64,586.47,588.41,12192661
 2016/11/25,587.81,589.73,573.15,589.29,9955521
 2016/11/28,590.27,599.95,589.03,597.01,9433539
 2016/11/29,591.22,591.32,577.64,579.98,11130682
 2016/11/30,574.15,574.15,558.67,561.8,10101764
 2016/12/01,563.88,567.46,561.99,566.06,6633598
 2016/12/02,564.33,568.81,558.08,558.98,7579090
 2016/12/05,552.88,563.15,552.21,560.8,6071210
 2016/12/06,562.24,566.15,559.42,559.59,4667082
 2016/12/07,561.23,570.41,558.96,570.31,7213350
 2016/12/08,569.18,572.28,565.49,566.35,5408970
 2016/12/09,563.22,567.22,560.96,564.96,6635450
 2016/12/12,567.78,573.47,546.35,547.26,9288949
 2016/12/13,544.72,546.65,535.55,545.74,6347217
 2016/12/14,542.9,548.08,538.95,540.5,6243446
 2016/12/15,539.11,545.27,534.14,539,5976887
 2016/12/16,537.98,538.08,531.53,535.15,5930449
 2016/12/19,534.13,539.81,533.18,536.75,5890782
 2016/12/20,534.46,534.46,526.79,531.2,5778758
 2016/12/21,532.89,536.27,532.27,536.14,6121936
 2016/12/22,534.6,534.6,529.62,531.91,6426689
 2016/12/23,530.3,530.45,517.88,519.69,6808234
 2016/12/26,518.9,518.9,508.05,517.46,6408101
 2016/12/27,515.74,519.19,515.33,517.81,5309837
 2016/12/28,519.02,520.4,515.07,516.37,5385478
 2016/12/29,518.86,526.75,517.85,522.03,4881243
 2016/12/30,521.79,524.58,521.07,524.28,3919314
 2017/01/03,524.71,529.17,523.78,527.94,4719417
 2017/01/04,527,531.66,525.07,531.37,5155908
 2017/01/05,533.23,539.28,533.16,535.23,8253882
 2017/01/06,535.15,537.23,533.01,534.85,7528984
 2017/01/09,533.6,538.99,533.56,537.37,6058601
 2017/01/10,536.2,547.22,536.2,543.05,8057992
 2017/01/11,542.23,549.75,538.07,538.33,7071062
 2017/01/12,537.32,540.72,531.59,531.87,5062414
 2017/01/13,532.23,535.36,529.04,530.67,5236570
 2017/01/16,532.64,535.86,517,530.29,8492682
 2017/01/17,527.19,530.46,521.28,529.59,5061700
 2017/01/18,529.41,535.39,527.1,533.27,4255989
 2017/01/19,531.76,534,529.32,531.56,3843590
 2017/01/20,530.13,536.07,529.95,535.93,3779618
 2017/01/23,535.97,543.23,535.97,541.23,4794433
 2017/01/24,540.87,548.05,539.33,546.25,5633092
 2017/01/25,546.45,546.88,542.18,543.18,3897232
 2017/01/26,542.94,548.79,541.48,548.47,4650225
 2017/02/03,547.08,548.15,539.59,540.39,4204804
 2017/02/06,540.96,541.44,535.6,538.73,3982233
 2017/02/07,537.2,540.91,535.7,538.17,4905573
 2017/02/08,536.93,544.49,535.22,544.39,4777121
 2017/02/09,543.25,547.59,543.04,545.84,5449708
 2017/02/10,546.68,558.9,545.72,555.34,9549886
 2017/02/13,560.21,572.47,557.22,561.22,11069307
 2017/02/14,560.26,565.4,557.7,565.17,7809815
 2017/02/15,562.85,566.73,557.27,558.4,7724570
 2017/02/16,558.31,570.03,558.31,568.57,11039940
 2017/02/17,567.87,568.44,556.63,557.72,8851106
 2017/02/20,558.7,565.66,557.28,565.47,7197227
 2017/02/21,566.62,571.94,562.12,567.62,8509759
 2017/02/22,565.82,565.82,560.46,564.34,6799810
 2017/02/23,564.73,565.81,556.04,558.5,7140658
 2017/02/24,555.66,555.93,549.07,553.51,6819446
 2017/02/27,553.94,557.57,550.23,551.25,6240520
 2017/02/28,552.35,555.8,550.54,555.27,5561123
 2017/03/01,554.49,561.3,554.12,558.76,8030563
 2017/03/02,561.04,561.7,554.2,554.61,5748884
 2017/03/03,552.47,552.47,547.52,550.31,6283792
 2017/03/06,551.8,560.37,551.8,558.86,7341135
 2017/03/07,558.24,558.73,553.85,556.11,5753520
 2017/03/08,555.38,555.4,550.56,552.27,4660202
 2017/03/09,549.98,549.98,538.15,542.89,6408533
 2017/03/10,542.61,543.96,538.91,540.72,3947436
 2017/03/13,539.81,548.26,536.62,548.19,5896766
 2017/03/14,547.65,552.3,546.02,548.12,5198527
 2017/03/15,549.44,553.58,548.77,552.54,4511697
 2017/03/16,554.19,559.45,554.19,557.26,5787303
 2017/03/17,558.5,559.38,549.65,550.28,5990884
 2017/03/20,579.21,581.06,572.67,575.41,6793263
 2017/03/21,588.01,597.76,585.37,590.48,6860054
 2017/03/22,582.29,584.04,576.25,583.4,7191023
 2017/03/23,583.61,584.2,575.74,581.32,5508714
 2017/03/24,580.37,582.54,576.04,581.32,4409730
 2017/03/27,581.35,582.62,574.45,574.72,6367918
 2017/03/28,573.53,574.97,570.94,573.5,4463212
 2017/03/29,574.73,580.49,574.31,578,5734200
 2017/03/30,579.68,583.84,573.25,574.79,7077537
 2017/03/31,574.13,581.95,573.49,581.74,5778707
 2017/04/05,585.23,589.57,584.1,589.01,9748874
 2017/04/06,589.68,589.68,584.12,587.47,8262751
 2017/04/07,586.34,589.76,585.26,588.04,6885389
 2017/04/10,589.53,597.3,588.56,590.96,8646911
 2017/04/11,591.15,591.31,578.07,587.36,10287351
 2017/04/12,585.73,585.73,580.51,582.25,7712981
 2017/04/13,581.67,588.45,581.57,586.1,6804993
 2017/04/14,586.72,590.41,580.36,583.61,10908273
